latitude,longitude,cant_mesas,direccion,seccion,circuito,localidad,establecim,id,dne_seccio,hora
-63.87395000007332,-32.81290999485688,3,CABRERA,8,106,CABRERA,"ESC,PROV.E.F.OLMOS",6639,8,24
-62.380307143781096,-33.31810934893243,12,LIBERTAD 446,9,129,ISLA VERDE,INST SEC ISLA VERDE,6680,9,24
-63.87509953881975,-31.675549977334647,6,PILAR,16,240,PILAR,ESC JUAN BAUTISTA BUSTOS,6929,16,24
-62.97709873199994,-33.95136762520001,4,ALVEAR 220,17,249,LA CESIRA,ESC VICTIRIANO RODRIGUEZ,6958,17,24
-64.05148789999996,-30.06818640000005,2,CAMINIAGA,22,333,CAMINIAGA,ESC V LOPEZ Y PLANES,7140,22,24
-62.88589852958612,-33.56310221520851,10,CANALS,26,378,CANALS,ESC PROV J HERNANDEZ,7220,26,24
-62.885039558957,-33.56363155354126,12,CANALS,26,378,CANALS,INSTITUTO BELISARIO ROLDAN,7221,26,24
-63.09854930000836,-33.746495194351496,5,AVELLANEDA 182,26,402,VIAMONTE,INSTITUTO JUAN B ALBERDI,7248,26,24
-63.49112,-33.75796540000002,1,12 DE OCTUBRE 0,8,0110A,PACHECO DE MELO,"ESC,PROV.M.BELGRANO",6659,8,24
-63.852063899999926,-29.999045699999957,1,PUBLICA S/N,15,0227C,CHAÑAR VIEJO,ESC PROV G MARTINEZ PIZARRO,6910,15,24
-64.37723139999996,-32.24741809999996,1,PUBLICA S/N,2,16,ATHOS PAMPA,ESC PROV. M.BELGRANO,6432,2,19
-64.75644109699995,-32.095461360399995,5,LOS CONDORES,2,19,LOS CONDORES,ESC. PROV. FRENCH Y BERUTTI,6438,2,19
-64.10794929710535,-31.430106863987408,5,"MANZANA 7, B° VILLA BOEDO",1,0005H,,ESC. MADRE MARIA DEL TRANSITO,6158,1,19
-63.503903963034226,-32.360864067191045,4,RIVADAVIA 410,6,74,ARROYO CABRAL,ESC.PROV.D.V.SARSFIELD,6579,6,19
-63.503903963034226,-32.360864067191045,5,ARROYO CABRAL,6,74,ARROYO CABRAL,INST. SEC. COM. SAN JOSE,6580,6,19
-63.23368666019999,-32.30450454299996,1,RUTA PROV N 158 0,6,81,MOJARRAS,ESC.PROV. ISLAS MALVINAS,6588,6,19
-63.409349068799955,-32.612244258500006,2,FELIPE LORENZATTI 875,6,82,PALESTINA,ESC PROV CMTE L PIEDRABUENA,6589,6,19
-63.2488296,-32.527799199999976,1,PUBLICA S/N,6,84,SANABRIA,ESC PROV JOSE DE SAN MARTIN,6591,6,19
-63.434691302599965,-32.69466448719998,6,TICINO,6,87,TICINO,ESC. A. CAPDEVILA,6593,6,19
-63.246078927860836,-32.41781150734939,12,BELGRANO 302,6,89,VILLA MARIA,ESC.DR. J.BIANCO,6597,6,19
-63.2471,-32.4117,4,RUCCI 141,6,89,VILLA MARIA,INSTITUTO SAN ANTONIO,6606,6,19
-64.36537157019998,-30.580031133800002,1,PUBLICA S/N,7,97,ISCHILIN,ESCUELA FERNANDO FADER,6625,7,19
-64.46677189989994,-30.207553615499965,3,VELEZ SARSFIELD 0,7,100,QUILINO VILLA,ESC.PROV.D.V.SARSFIELD,6629,7,19
-64.44612852199994,-30.45417307109997,1,PUBLICA S/N,7,101,SAN PEDRO DE TOYOS,ESC PROV JOAQUIN V GONZALEZ,6630,7,19
-64.20765110896228,-31.44900430099411,1,VIRGILIO MOYANO 830,1,0010B,B° RESIDENCIAL VELEZ,J DE INF REPUBLICA DE SIRIA,6227,1,19
-62.62235999993887,-33.60715999442508,4,HIPOLITO YRIGOYEN 757,9,119,ALEJO LEDESMA,INSTITUTO SEC. V.SARSFIELD,6662,9,19
-64.24046054610669,-31.39113307622726,6,LA TABLADA 4861,1,0011K,VILLA URQUIZA,IPEM 318 COMBATE DE LA TABLADA,6309,1,19
-62.599424599965644,-33.396084594538685,7,AV CORDOBA 324,9,127,GUATIMOZIN,ESC DALMACIO VELEZ SARSFIELD,6677,9,19
-62.099789087654514,-32.699289733876896,13,LARDIZABAL 545,9,133,MARCOS JUAREZ,COLEGIO SAGRADO CORAZON,6686,9,19
-65.30273585179992,-31.222911548799996,1,PUBLICA S/N,10,140,LA ARGENTINA,ESC PROV GREGORIA PEREZ,6703,10,19
-64.22380793470316,-31.375241121558087,4,OB MOSCOSO Y PERALRA 2772,1,0014M,ALTO PALERMO CAPITAL,ESC LUZ VIEYRA MENDEZ,6419,1,19
-64.02166842400518,-33.63861152147946,9,AV SAN MARTIN 1050 CENTRO,13,161,ADELIA MARIA,INSTITUTO ADELIA MARIA,6784,13,19
-64.67822469999999,-33.507924099999975,4,SARMIENTO 187,13,167,BULNES,ESC.FRAY M.ALVAREZ,6799,13,19
-64.73785855399998,-31.916138677,1,PUBLICA 0,2,0016C,VILLA BERNA,ESC. JOAQUIN V. GONZALEZ,6452,2,19
-64.29067807571128,-32.58091227448553,5,PASAJE CURA BROCHERO 189,13,170,ELENA,INST SEC LA ASUNCION DE MARIA,6803,13,19
-64.35266579999998,-33.002479600000015,1,RUTA NACIONAL 36 KM 614 S/N,13,171,ESPINILLO,ESC PROV JOSE DE SAN MARTIN,6804,13,19
-64.08311973162294,-33.978889710108376,3,SAN MARTIN S/N,13,174,LA CAUTIVA,ESC PROV JOSE DE SAN MARTIN,6808,13,19
-64.25728989799997,-33.21021970149997,1,PUBLICA S/N,13,175,LA GILDA,ESC PROV JOSE DE SAN MARTIN,6809,13,19
-64.57900319446398,-33.071213011199916,1,PUBLICA S/N,13,181,LOS CUATRO VIENTOS,ESC ANTONIO SOBRAL,6816,13,19
-64.53835313372149,-32.06617225911375,1,CALERAS DE CALAMUCHITA,2,0018B,CALERAS DE CALAMUCH.,ESCUELA PROVINCIAL,6454,2,19
-64.4575602,-33.82049280000002,2,AVELLANEDA 181,13,193,TOSQUITA,ESC.PROV.J.M.ESTRADA,6854,13,19
-63.51668212309993,-30.564001841300012,1,JOAQUIN V GONZALEZ S/N,14,197,LA POSTA,ESC PROV JOAQUIN V GONZALEZ,6863,14,19
-63.38192113840905,-31.964077962264227,5,ADALGISA 427,16,233,COLAZO,ESC PROV SEMANA DE MAYO,6916,16,19
-63.389784660588695,-34.12854661718743,8,AV INDEPENDENCIA(B°SUR) 284,17,248,LABOULALE,ESC JUAN PASCUAL PRINGLES,6954,17,19
-65.18772095035659,-31.94980275946419,8,HORMAECHE (B°JARDIN) 375,19,268,DOLORES,COLEGIO SAGRADO CORAZON,6994,19,19
-62.63319999992935,-31.407109995656807,6,LA FRANCIA,20,293,LA FRANCIA,ESC PROV DAMAS PATRICIAS,7042,20,19
-62.135089900000025,-31.3055854,2,PUBLICA S/N,20,299,LUXARDO,ESC CONSTANCIO LUXARDO,7052,20,19
-62.360735789749796,-31.250494212027075,4,SARMIENTO 295,20,300,MARINA,INST SEC MANUEL DORREGO,7053,20,19
-63.040359999986315,-31.66335999550772,5,ITUZAINGO 251,20,308,SACANTA,ESCUELA ITUZAINGO,7065,20,19
-64.01759036649993,-31.02837484639998,1,LOTE XVII S/N,3,0033A,COL VICENTE AGUERO,ESC PROV VICENTE AGUERO,6519,3,19
-63.46686000003418,-32.15917999522333,7,JAMES CRAIK,23,341,JAMES CRAIK,ESC PROV J M SALGUEIRO,7153,23,19
-63.46686000003418,-32.15917999522333,6,JAMES CRAIK,23,341,JAMES CRAIK,INST SEC JOSE M ESTRADA,7154,23,19
-64.10355539660631,-32.1721117092924,6,HILARIO CUADROS Y EDMUNDO  CARTOS S/N,23,348,RIO TERCERO,COLEGIO C SAAVEDRA LAMAS,7164,23,19
-64.0006993,-30.56442619999999,5,LIDORO CENTURION 324,24,352,LAS PEÑAS,ESC.PROV.J.F.KENNEDY,7181,24,19
-63.98265590099999,-30.476207264399964,1,PUBLICA 0,24,356,SIMBOLAR,ESC.PROV.F.AMEGHINO,7185,24,19
-64.41763358076929,-30.03084906819181,1,CAMINO PROVINCIAL S/N,25,363,ISLA DE SAN ANTONIO,ESC PROV JOSE MARMOL,7196,25,19
-63.103020299999926,-32.49194029999999,1,PUBLICA 0,26,379,CARCANO,ESC.PROV.A.M.ZUMARAN D CARCANO,7222,26,19
-62.650021,-32.306678900000016,4,BELGRANO 548,26,381,CINTRA,ESC DE COM JOSE M.ESTRADA,7223,26,19
-62.6751621085091,-32.88429925644053,5,DEAN FUNES 346,26,396,POSSE,ESC PROV JUANA MANSO,7241,26,19
-62.67070551021401,-32.88471276929653,5,9 DE JULIO Y COLON,26,396,J POSSE,INSTITUTO SAN JOSE,7243,26,19
-62.9143113,-33.69732060000003,1,PUBLICA S/N,26,401,SANTA MARIA,ESC PROV PAULA ALBARRACIN,7247,26,19
-65.03432300329204,-30.54423425310587,1,ALTO DE LOS QUEBRACH,4,0046B,ALTODE LOS QUEBRACH,ESCUELA PROVINCIAL,6553,4,19
-64.30717916527927,-30.483657147498313,1,CANTERAS,7,0091A,CANTERAS,ESC.PROV.J.V.RECLA,6631,7,19
-64.85271674844891,-30.601139040327343,2,PUBLICA 0,7,0096A,OLIVARES DE S.NICOLA,ESC.PROV.GUIDO SPANO,6634,7,19
-62.293859190299976,-32.83536907600001,1,VILLA ELISA,9,0131A,VILLA ELISA,ESCUELA VICTORIA OCAMPO,6700,9,19
-65.24655844639999,-31.21670318340002,1,OJO DE AGUA DE TOTOX,10,0140A,OJO DE AGUA DE TOTOX,ESC MARTIN MIGUEL DE GUEMES,6712,10,19
-65.016636,-31.6686367,3,PUBLICA S/N,18,0261A,SAN LORENZO,ESC PROV JUAN MARTIN RECALDE,6981,18,19
-62.896793718199966,-31.631808486299974,1,PUBLICA 0,20,0288A,VILLA SAN ESTEBAN,ESCUELA PROV. ANTONIO SOBRAL,7082,20,19
-62.23664507639994,-31.118891836400014,1,PUBLICA S/N,20,0291A,COLONIA ANITA,ESC PROV RAMON J CARCANO,7083,20,19
-62.0822,-31.4298,6,25 DE MAYO(B°ITURRASPE) 1414,20,0310A,SAN FRANCISCO NORTE,COLEGIO SAGRADO CORAZON,7087,20,19
-64.2847995,-31.525073499999987,3,ANICETO GRANADO S/N,21,0316E,LOS CEDROS,ESC PROV CATALINA E DE BARON,7128,21,19
-64.18965445684096,-31.414637452814794,7,DEAN FUNES 417,1,1,CAPITAL,CENTRO EDUC.NIVEL MEDIO ADULTO,6089,1,20
-64.18425888268992,-31.40965228497393,17,GRAL PAZ 486,1,2,CAPITAL,ESC JUAN BAUTISTA ALBERDI,6093,1,20
-64.20015002427739,-31.40785429028379,14,SANTA ROSA ESQ SANTA FE,1,3,CAPITAL,ESC MARIANO MORENO,6095,1,20
-64.195136178957,-31.415652251109837,8,CASEROS 745,1,3,CAPITAL,ESC SANTO TOMAS,6097,1,20
-64.18957594273405,-31.43137799556613,16,PERU 10,1,4,CAPITAL,COL NACIONAL DEAN FUNES,6099,1,20
-64.12537117308861,-31.421739258667873,8,SOTO 919 - B°ACOST,1,5,CAPITAL,ESC PANAMERICANA,6107,1,20
-64.15657835123535,-31.405139739482667,9,GARIBALDI 710 B°ALTO GRAL  PAZ,1,6,CAPITAL,ESC TENIENTE GRAL ARAMBURU,6109,1,20
-64.12283223837667,-31.3885796906014,2,OCARINA 1613 - B° V CLAUDINA,1,8,CAPITAL,ESC RABINDRANAT TAGORE,6111,1,20
-64.2716764602773,-31.430690718582415,12,SUBOF OTANO S/N° B°  AERONAUTICO,1,11,CAPITAL,ESC ISABEL LA CATOLICA,6118,1,20
-64.09829101717945,-31.4619965760198,5,LOS ALGARROBOS/ESPINILLOS,1,12,B°LOS SAUCES CAPITAL,ESC MUNIC OSCAR SOTO LOPEZ,6121,1,20
-64.57285640000002,-32.1751529,1,AYLLU 0,2,15,AMBOY,ESC PROV D VELEZ SARFIELD,6431,2,20
-64.39894978736413,-32.21479858617304,10,TUCUMAN 121,2,17,EMBALSE,ESCUELA B. ROLDAN,6433,2,20
-64.42026029600852,-32.213740082102206,10,CAMINO A HOTELES DE U.T.E.  PUBLICA 0,2,17,EMBALSE,ESCUELA R. OBLIGADO,6434,2,20
-64.48340059999997,-32.30300539999998,3,SARMIENTO 376,2,18,LA CRUZ,ESC PROV DOMINGO F SARMIENTO,6435,2,20
-64.48321562413902,-32.30215400138417,2,SARMIENTO 236,2,18,LA CRUZ,INST DR D VELEZ SARSFIELD,6436,2,20
-64.37760192328378,-31.976113141009677,5,SAN AGUSTIN,2,25,SAN AGUSTIN,ESC. PROV.GRAL. SAN MARTIN,6445,2,20
-64.53870519417471,-32.0669002523095,6,GUEMES 162,2,26,SANTA ROSA DE  CALAMU,PRIM-EL MUNDO DE LOS CHICOS,6448,2,20
-64.06294497965098,-31.02093559788337,6,COLONIA CAROYA,3,29,COLONIA CAROYA,IPEM 165 ANEXO J.BONORIS,6476,3,20
-64.0675929922478,-31.2282770052648,5,PUBLICA S/N,3,30,COLONIA TIROLESA,ESC PROV DR PABLO RUEDA,6477,3,20
-64.28971409149995,-31.092007633600044,3,EL MANZANO SOBRE RUTA E 53,3,31,EL MANZANO,ESC.PROV.A.ARGENTINA,6479,3,20
-64.09839229805264,-30.98431115750903,15,CORDOBA (PARALEA A JUAN B  JUSTO) 1050,3,33,,PTE DOMINGO F SARMIENTO,6486,3,20
-64.06718895840577,-31.16495027399371,1,PUBLICA S/N,3,36,LA PUERTA,ESC PROV SARGENTO CABRAL,6493,3,20
-64.28823100011188,-31.137853994978364,4,CERRITO 0,3,38,SALSIPUEDES,ESCUELA RECONQUISTA,6500,3,20
-65.05273169999992,-30.7943682,2,PUBLICA S/N,4,42,BAÑADO DE SOTO,ESCUELA PROV.M. MORENO,6526,4,20
-64.19257543242836,-31.447325429691922,7,CHANETON 390 B° SAN  FERNANDO,1,0004A,CAPITAL,ESC ALMAFUERTE,6126,1,20
-64.19203211427016,-31.447445124041117,7,CHANETON 390 B° SAN  FERNANDO,1,0004A,CAPITAL,ESC ALMAFUERTE,6126,1,20
-64.20379101077913,-31.471636383623594,5,DEFENSA S/N° LA HUERTILLA,1,0004C,CAPITAL,ESC L SUAREZ DE FIGUEROA,6133,1,20
-64.93142359822171,-30.64135357585006,3,MEDIA NARANJA,4,50,MEDIA NARANJA,ESCUELA M. GUEMES,6538,4,20
-64.1150773061173,-31.424788501903688,6,S JERONIMO 5500/ALMAGRO  COL LOLA,1,0005A,CAPITAL,ESC MUNICIPAL A GASTALDI,6139,1,20
-64.13987838484364,-31.420491549076512,8,"OB.CASTELLANO 955,S.VICENTE",1,0005D,CAPITAL,IPEM 184-M.FRAGUEIRO,6149,1,20
-64.12179393832969,-31.41938439337228,12,M BRAVO Y PJE.MATHEUB°  RENACIMIENTO,1,0005F,CAPITAL,ESC M COOPERATIVISMO ARGENTINO,6152,1,20
-64.15807076684591,-31.425925747872895,9,CORRIENTES 2006 B°SAN  VICENTE,1,0005G,CAPITAL,ESC MARIA IGNACIA NAVARRO DE L,6155,1,20
-64.10852740275855,-31.443804798352353,4,CALLE PUBLICA S/N (CNO VILLA  POSSE),1,0005I,B° CIUDAD EVITA,ESCUELA HEROES DE MALVINAS,6160,1,20
-64.18804935665528,-31.39629841639877,9,JERONIMO LUIS DE CABRERA  834,1,0007D,CAPITAL,ESC. GARCIA FAURE,6180,1,20
-64.18693686549541,-31.366455983854266,2,AVELLANEDA 4100 B°M  FRAGUEIRO,1,0007G,CAPITAL,J DE INF ARTURO CAPDEVILA,6192,1,20
-63.34053902759996,-32.7470387648,4,PASCO,6,83,PASCO,ESC.PROV.D.F.SARMIENTO,6590,6,20
-63.461953661239804,-32.2913386262478,9,TIO PUJIO,6,88,TIO PUJIO,ESC.R.DE ESCALADA,6594,6,20
-63.24345985132633,-32.40928987722655,13,SANTA FE 1271,6,89,VILLA MARIA,ESC.J.INGENIEROS,6598,6,20
-63.24525059029585,-32.40411656600996,10,CHILE 565,6,89,VILLA MARIA,ESC.REP.DEL PARAGUAY,6601,6,20
-63.25421926827582,-32.413095660309445,10,NAC. UNIDAS 385,6,89,VILLA MARIA,ESCUELA J.MARMOL,6602,6,20
-63.1481429000128,-32.46656179504918,30,BV.ALVEAR 68,6,89,VILLA MARIA,INSTITUTO DEL ROSARIO,6605,6,20
-63.24835746844768,-32.43693243881911,8,MITRE 1147,6,90,VILLA NUEVA,ESC.BME.MITRE,6608,6,20
-63.24606996238263,-32.43613192984504,13,CABANILLAS 400,6,90,VILLA NUEVA,INSTITUTO INMAC.CONCEPCION,6611,6,20
-64.20659939999994,-30.595175099999974,2,PUBLICA S/N,7,91,AVELLANEDA,ESC.PROV.FRAY M. ESQUIU,6615,7,20
-64.53872684400002,-30.409496724900013,1,PUBLICA S/N,7,98,JAIME PETER,ESCUELA FRAY GUILLERMO BUTLER,6626,7,20
-64.20933815820462,-31.37417363143953,8,CIUDAD DEL BARCO 3315 LA  FRANC,1,0009A,CAPITAL,COL PQUIAL C NAMUNCURA,6203,1,20
-64.21225116900388,-31.376901123513772,6,MALVINO 2772 B°LAS  MARGARITAS,1,0009B,CAPITAL,ESC CONGRESO DE TUCUMAN,6205,1,20
-64.22090906795206,-31.371739340709063,10,LA GRANJA 3199 B°ALTO VERDE,1,0009B,CAPITAL,ESC MIGUEL RODRIGUEZ DE LA TOR,6206,1,20
-64.20164113486338,-31.37662112353137,7,ZARATE 2083 - B° ZUMARAN,1,0009C,CAPITAL,ESC JUVENILIA,6210,1,20
-63.78612000006516,-32.75642999488808,6,DEHEZA,8,109,DEHEZA,INSTITUTO SEC. 25 DE MAYO,6647,8,20
-64.2337751009022,-31.488338604515853,8,COLORADO/GAIMAN/MASCACHI N B°CABILDO,1,0010A,CAPITAL,ESC MUN YAMAHIBIA ARABE LIBIA,6222,1,20
-64.21239525728174,-31.44881891263251,11,CACHEUTA Y BRANDAN-ALTO  V.SARSFIELD,1,0010B,CAPITAL,ESC GDOR J B BUSTOS,6224,1,20
-64.21059763477588,-31.45212195637611,6,TRAFUL 908 B°PQUE ATLANTICA,1,0010B,CAPITAL,ESC REPUBLICA DE SIRIA,6226,1,20
-64.23381053862315,-31.467157511676977,6,REALICO Y CURAZAO B°  CONGRESO,1,0010D,CAPITAL,ESC MUNIC REPUBLICA DE ITALIA,6230,1,20
-64.24888440203226,-31.448582571770515,9,PETIROSSI Y BONN-ESTACION  FLORES,1,0010E,CAPITAL,ESC ALAS ARGENTINA,6232,1,20
-64.26331525642607,-31.454514370719508,5,PUBLICA S/N B°SACHI,1,0010E,CAPITAL,ESC MUNIC CESAR E ROMERO,6234,1,20
-64.25122867566485,-31.4358691985505,1,LEOPOLDO CASAVEGA 2320,1,0010E,B° VILLA ADELA,J DE INF CADETES FUERZA AEREA,6236,1,20
-64.23651246481808,-31.43838632120381,10,ESMERALDA/CAP GRELLA B°  MATIENZO,1,0010F,CAPITAL,ESC AERONAUTICA ARGENTINA,6238,1,20
-64.23642277287796,-31.44419900639888,6,DIAZ DE LA FUENTE 3101  B°MATIENZO,1,0010F,CAPITAL,ESC MIGUEL A ZABALA ORTIZ,6239,1,20
-64.22638454284227,-31.435315960692922,5,O NAVARRO 2751,1,0010H,ROSEDAL ANEXO,IPEM 154 MARTIN M DE GUEMES,6248,1,20
-64.21666797802112,-31.469027810768008,8,PILCOMAYO S/N°V EL  LIBERTADOR,1,0010L,CAPITAL,ESC MUNIC ALICIA MOREAU DE JUS,6259,1,20
-64.20760460646012,-31.477491101002506,11,TOTORAL Y ARICA B°SANTA  ROSA,1,0010L,CAPITAL,ESC PTE DR ARTURO U ILLIA,6262,1,20
-64.22015782637787,-31.47215344562801,10,"IBARRA ESQUINA  COSQUIN,VA.EL LIBERT.",1,0010L,,IPEM 123BLANCA ECHEMENDI,6264,1,20
-64.2280589761498,-31.4829784424284,3,B° AMPLIACION CABILDO 0,1,0010M,AMPLIACION CABILDO,ESC PRIMARIA GRACIELA DEL RIO,6266,1,20
-63.542358800000024,-33.66491779999997,1,PUBLICA S/N,8,110,EL RASTREADOR,ESC CARLOS MARIA DE ALVEAR,6648,8,20
-63.6386182899692,-33.66586107222445,4,CARLOS ALBERTO MAYOL S/N,8,111,HUANCHILLA,ESC PROV DOMINGO F SARMIENTO,6649,8,20
-63.299674224371934,-33.420995689647015,8,9 DE JULIO 271,8,112,LA CARLOTA,INST.NTA.M.DE LAS MERCEDES,6652,8,20
-63.50573000003836,-33.03205999473611,7,UCACHA,8,118,UCACHA,ESC.MARTIN GUERRICO,6657,8,20
-62.62235999993887,-33.60715999442508,5,HIPOLITO IRIGOYEN 476,9,119,ALEJO LEDESMA,ESC.PROV.D.F.SARMIENTO,6661,9,20
-64.21341483588465,-31.394872946290768,7,MONS DE ANDREA 1044 B° A  ALBERDI,1,0011A,CAPITAL,ESC BLAS PARERA,6267,1,20
-64.27322112899961,-31.38645311067462,9,J VESPIGNANI 215 B° DON  BOSCO,1,0011B,CAPITAL,INSTITUTO TECNICO DON BOSCO,6275,1,20
-64.23371108517765,-31.40476319844201,5,DUARTE QUIROS 3915,1,0011C,LAS PALMAS,IPEM MARCELA B. MOYANO COUDERT,6279,1,20
-64.22217824653008,-31.422611799631564,8,BLAMEY LAFORE 1248 - B°SAN  RAFAEL B,1,0011D,CAPITAL,ESC SANTISIMA TRINIDAD,6281,1,20
-64.23210266071295,-31.427941327528888,7,ALBERTO WILLIAMS ESQ.LOS  PLATANOS,1,0011E,CAPITAL,ESC A CAPDEVILA,6283,1,20
-64.22971611621992,-31.413617635361064,11,SAN LUIS 3450 - B° LOS  PLATANOS,1,0011E,CAPITAL,ESC B DE MONTEAGUDO,6284,1,20
-64.26297429767814,-31.416289157313063,8,ALTO ALEGRE B°PQUE  REPUBLICA 1050,1,0011G,CAPITAL,ESC PRIMER TTE AVILA,6292,1,20
-64.21587336544646,-31.414895534173386,6,FERREYRA R 2324 B°OBRERO,1,0011J,CAPITAL,ESC GENERAL MOSCONI,6302,1,20
-64.22465205706817,-31.398597560440322,8,LA RIOJA 3453 - B° VILLA SIBURU,1,0011K,CAPITAL,ESC EJERCITO ARGENTINO,6306,1,20
-62.608901352899935,-33.25744597559997,1,PUBLICA S/N,9,122,BARGE,ESC PROV DOMINGO F SARMIENTO,6666,9,20
-62.093539999855494,-33.12810999468461,5,CAMILO ALDAO,9,123,CAMILO ALDAO,ESC JUAN BAUTISTA ALBERDI,6667,9,20
-62.22781999987489,-32.944269994784776,5,INRIVILLE,9,128,INRIVILLE,ESC MARIANO MORENO,6678,9,20
-64.15509414241536,-31.43179765764902,7,TEJEDOR 1958 B°SARMIEN,1,0012B,CAPITAL,ESC BARTOLOME HIDALGO,6315,1,20
-64.16254013015995,-31.42988736670855,5,ORTIZ Y HERRERA 1932 B°CRISOL  N,1,0012B,CAPITAL,ESC DR LUIS A CAEIRO,6316,1,20
-64.15356253554272,-31.438960354341734,10,LUCIO V.MANSILLA ESQ. CADIZ,1,0012B,CAPITAL,ESC HILARIO ASCASUBI,6317,1,20
-64.15522203964406,-31.431912580855922,8,LUIS BRAILE 2384 B°SARMIENTO,1,0012B,CAPITAL,INST MANUEL BELGRANO,6320,1,20
-64.17517397020843,-31.45301990907797,7,BOTAFOGO 3448 B° J.ESPINOSA,1,0012F,CAPITAL,COL.JOVENES ARGENTINOS,6333,1,20
-64.15388343329967,-31.444928006113805,8,CASTAÑARES 470 - B°JARDIN  DEL PILAR,1,0012F,CAPITAL,ESC EJERCITO ARGENTINO,6334,1,20
-64.16578305934287,-31.450255003359974,10,OLAEN Y AMBOY - B° OÑA,1,0012F,CAPITAL,ESC GRAL MANUEL BELGRANO,6335,1,20
-64.16210132389548,-31.449473693203622,9,PAMPAYASTA Y RUMIPAL  B°PQUE SCARLOS,1,0012F,CAPITAL,ESC MUNIC E MOLINARI ROMERO,6337,1,20
-64.16704243298841,-31.44861922497575,4,TANINGA 3152,1,0012F,JOSE HERNANDEZ,ESCUELA ADVENTISTA HECTOR RHYS,6338,1,20
