latitude,longitude,cant_mesas,direccion,seccion,circuito,localidad,establecim,id,dne_seccio,hora
-64.46441000012699,-31.316449995710386,6,SAN MARTIN 675,12,147,BIALET MASSE,INST SERVILIANO DIAZ,6725,12,21
-64.51518937486655,-30.860643343975163,8,AV PUEYRREDON 131,12,148,CAPILLA DEL MONTE,ESC ESP JUAN MANUEL FERNANDEZ,6726,12,21
-64.51518937486655,-30.860643343975163,8,SARMIENTO 380,12,148,CAPILLA DEL MONTE,ESC GRAL JOSE DE SAN MARTIN,6727,12,21
-64.47299202761086,-31.154280336578932,2,RUTA NACIONAL N°38,12,149,CASA GRANDE,ESC GRAL JOSE DE SAN MARTIN,6729,12,21
-64.24658721357461,-31.337278425351176,11,PUBLICA S/N IPV  SECTOR360ARGÜELLO N,1,0014A,CAPITAL,ESC MARTHA A SALOTTI,6393,1,21
-64.24657162751078,-31.336682853956628,12,MARTIN FERMIN B°ARGÜELLO  NORT 0,1,0014A,CAPITAL,ESC RICARDO NASSIF,6394,1,21
-64.27403580862294,-31.34423266702419,6,CUIMAN B°LA SALLE 6543,1,0014B,CAPITAL,ESC ELISA K DE LIVACK,6395,1,21
-64.26809276911975,-31.341029167568287,8,NILO PECANHA S/N B°QTAS DE  ARGÜELLO,1,0014B,CAPITAL,ESC MUNIC RAUL V MARTINEZ,6397,1,21
-64.28844779127179,-31.325628708354326,13,AV ENRIQUE BODEREAU KM 14,1,0014C,CAPITAL,INST CONCEPCIONISTA LA INMACUL,6398,1,21
-64.2349468798198,-31.372775495154816,12,JOSE E BUSTOS 1875 C DE LAS  ROSAS,1,0014D,CAPITAL,ESC JUAN ZORRILA DE SAN MARTIN,6400,1,21
-64.27980080686069,-31.323274500162196,5,MOLLEYACO/PAYEN,1,0014E,CERRO NORTE,ESC GERONIMO GRAGERA,6401,1,21
-64.24680291421338,-31.34477379999222,11,TRINIDAD ESQ ITALIA B°SILVANO  FUNES,1,0014F,CAPITAL,ESC DR ALEJANDRO GALLARDO,6404,1,21
-64.25742135201746,-31.336527224647092,10,CARLOS BROGGI S/N°  B°ARGÜELLO,1,0014F,CAPITAL,ESC JAVIER LAZCANO COLODRERO,6405,1,21
-64.22320258174474,-31.34345167734078,8,BV CORDOBA 100 B°LOS  BOULEVARES,1,0014G,CAPITAL,ESC JUAN MARIA GUTIERREZ,6406,1,21
-64.2583145785937,-31.318617352674693,4,REVELTO ESQ TOMASINI  B°MERCANTIL,1,0014H,CAPITAL,ESC MUNIC MAESTRO M OLIVA,6409,1,21
-64.23784217134327,-31.38012346274379,8,IGARZABAL 1250 B°URCA,1,0014J,CAPITAL,ESC REPUBLICA DEL LIBANO,6413,1,21
-64.28570000011159,-31.31399999571029,8,12 Y 14 VILLA ALLENDE PQUE,1,0014K,CAPITAL,ESC MUNIC DR RAUL FERNANDEZ,6415,1,21
-64.28385900079385,-31.313419834122637,3,MULUCHES S/N,1,0014K,VILLA ALLENDE PARQUE,JARDIN MATERNAL TRAVESURAS,6416,1,21
-64.25029935559364,-31.353922678543213,9,AVOGADRO Y GAUSS VILLA  BELGRANO,1,0014L,CAPITAL,ESC NUEVA JUAN MANTOVANI,6417,1,21
-64.2526007352017,-31.361212890614887,8,D'ALEMBERT Y GAUSS,1,0014L,CAPITAL,ESC RICARDO PALMA,6418,1,21
-64.2668602674411,-31.316751669085075,8,PUBLICA S/N°V CORNU,1,0014N,CAPITAL,ESC MUNIC DR HORACIO GARCIA,6423,1,21
-64.20656828677417,-31.399385541926886,3,MOLINO DE TORRES 6635,1,0014Q,WARCALDE VILLA,INST. TEC. ISAAC NEWTON,6430,1,21
-64.49390540013,-30.952411595923806,6,ALBERDI 277,12,153,LA CUMBRE,ESC JOSEFA MARIA BUSTOS,6739,12,21
-64.48002273124652,-31.10382116052912,7,HIPOLITO YRIGOYEN 431 B°SAN  JORGE,12,154,LA FALDA,ESC JOSE MARIA PAZ,6743,12,21
-64.49621758754368,-31.41977506404754,17,SAN MARTIN 255,12,156,VILLA CARLOS PAZ,ESC CARLOS NICANDRO PAZ,6748,12,21
-64.50167071620368,-31.437721457499197,12,LOS GIGANTES S/N-B°M MUÑOZ,12,156,VILLA CARLOS PAZ,ESC PRESIDENTE SARMIENTO,6750,12,21
-64.49096650864433,-31.429700567916058,10,FLORENCIO SANCHEZ S/N-B°LAS  MALVINAS,12,156,VILLA CARLOS PAZ,INST INDUSTRIAL CRISTO OBRERO,6755,12,21
-64.47633504867552,-31.404564564289373,10,GOBERNADOR ROCA 53,12,156,VILLA CARLOS PAZ,UNIVERSIDAD TECNOLOGICA,6759,12,21
-64.48566000012897,-31.1117699958311,7,SAN MARTIN 12,12,159,VALLE HERMOSO,INST.NTA.SRA. DEL CALVARIO,6765,12,21
-64.33386633895226,-32.75803457938888,7,GRAL ROCA 643 CENTRO,13,162,ALCIRA,ESC JOSE MARIA PAZ,6785,13,21
-64.3572498,-32.8469474,5,VELEZ SARSFIELD 50,13,164,BAIGORRIA,ESC PROV BERNARDINO RIVADAVIA,6788,13,21
-64.34397361815478,-33.097212935873216,11,AVENIDA GARIBALDI 740,13,165,BANDA NORTE,ESC DR ADOLFO ALSINA,6792,13,21
-64.33765117097941,-33.112799433326245,6,SAN LUIS 342,13,165,BANDA NORTE,ESC REPUBLICA DEL URUGUAY,6794,13,21
-64.3358,-33.1037,12,AV JOSE GARIBALDI 50,13,165,BANDA NORTE,INST SUP RAMON MENENDEZ PIDAL,6795,13,21
-64.3884000001195,-32.4518999950581,8,FRAY MAMERTO ESQUIU 25,13,166,BERROTARAN,ESC VICTOR MERCANTE,6797,13,21
-64.38840318361807,-32.45189771990062,10,AQUINO ARGUELLO ARDILES 203,13,166,BERROTARAN,INSTITUTO PARROQ.BERROTARAN,6798,13,21
-63.97483000008225,-33.280699994600695,7,MAIPU 535 NORTE,13,177,LAS ACEQUIAS,ESC LEONILA DE LAS M LEMOS,6811,13,21
-64.74955550552016,-32.87119470439497,1,LAS CAÑITAS,13,178,LAS CAÑITAS,ESC.PROV.J.DE SAN MARTIN,6812,13,21
-64.2881,-33.0878,3,ESPAÑA 86 B° SAN MARTIN,13,179,LAS HIGUERAS,JARD INF JORGE A NEWBERY,6814,13,21
-64.10654143152357,-32.53394451056707,1,AVDA. 22 DE OCTUBRE 0,13,180,LAS PEÑAS,ESC.PROV.J.M.PAZ,6815,13,21
-64.32725005221944,-33.13736391405205,11,OLEGARIO ANDRADE 1020,13,186,PUEBLO ALBERDI,ESC ARZOBISPO ANTONIO ESPINOSA,6826,13,21
-64.34333814854307,-33.144771075489196,13,AZOPARDO 1270 FENIX,13,186,PUEBLO ALBERDI,ESC GRAL JUSTO S ANAYA,6827,13,21
-64.3343,-33.1337,17,BELISARIO ROLDAN 275,13,186,PUEBLO ALBERDI,INST LANTERIANO LA MERCED,6829,13,21
-64.3439,-33.1226,17,BAIGORRIA 373,13,188,RIO CUARTO,COL NTRA SRA DEL CARMEN,6832,13,21
-64.3482,-33.1215,12,FOTHERINGHAM 68,13,188,RIO CUARTO,COLEGIO HISPANO ARGENTINO,6834,13,21
-64.34220036004658,-33.12310080465251,10,BAIGORRIA 552,13,188,RIO CUARTO,ESC 21 DE JULIO,6837,13,21
-64.35339269849342,-33.10929602853778,8,RIO QUINTO 660,13,188,RIO CUARTO,ESC ALTE BROWN,6838,13,21
-64.3502,-33.1301,14,SOBREMONTE 1333,13,188,RIO CUARTO,ESC MANUEL BELGRANO,6841,13,21
-64.35073250680382,-33.126881845128466,24,CONSTITUCION 1040,13,188,RIO CUARTO,ESC.NORM.NAC.MIXTA,6843,13,21
-64.72157412593799,-33.38428003301485,9,SAMPACHO,13,189,SAMPACHO,ESC SAN MARTIN,6849,13,21
-64.72197534418686,-33.384444346027266,12,SAMPACHO,13,189,SAMPACHO,INSTPABLO ANTONIO PIZZURNO,6850,13,21
-63.708867566700015,-30.904222018000013,1,PUBLICA S/N,14,195,ATAHONA,ESC.PROV.J.DE SAN MARTIN,6861,14,21
-63.58574779999993,-31.429782600000014,1,CALLE 12 0,14,196,CAÑADA DE MACHADO,ESC.PROV.M.MORENO,6862,14,21
-63.8326608627,-31.429279662100008,4,MARTIN GUEMES S/N,14,198,CAPILLA DE REMEDIOS,ESC PROV MARTIN GUEMES,6864,14,21
-63.223051177999935,-31.206297154399948,1,LAS CUATRO ESQUINAS,14,201,EL MANANTIAL,ESC JOSE MARIA PAZ,6867,14,21
-63.79305613569998,-31.07684341099998,1,MALVINAS ARGENTINAS S/N,14,202,ESQUINA,ESC PROV JOSE MANUEL ESTRADA,6868,14,21
-63.618107328769604,-31.331055332308757,7,CORRIENTES 251 LUCHI,14,218,RIO PRIMERO,ESC GRAL JOSE DE SAN MARTIN,6887,14,21
-63.39152849349996,-30.181420243000016,1,ENCRUCIJADA,15,224,ENCRUCIJASA,ESC PROV PRIMERA JUNTA,6899,15,21
-63.5161985,-29.7218491,3,PUBLICA S/N,15,225,GUTEMBREG,ESC GRAL SAN MARTIN,6900,15,21
-63.33950614450607,-31.508166849293456,2,GRAL JOSE DE SAN MARTIN S/N,16,231,CAPILLA DEL CARMEN,ESCUELA NARCISO LAPRIDA,6914,16,21
-63.34084000002079,-31.648929995516156,9,LUQUE,16,237,LUQUE,ESC GRAL JOSE DE SAN MARTIN,6922,16,21
-63.6847634978474,-31.915169404095042,12,ONCATIVO,16,239,ONCATIVO,ESC JOSE MARIA PAZ,6926,16,21
-63.8808741983542,-31.681790547783482,13,PILAR,16,240,PILAR,ESC ZENON LOPEZ,6931,16,21
-63.9112287670919,-31.649525734298845,10,RIVADAVIA 915,16,243,RIO SEGUNDO,ESC PRIMER GOBIERNO PATRIO,6938,16,21
-63.90477543465649,-31.654743214030855,10,MARCONI 591 BELGRANO,16,243,RIO SEGUNDO,ESC VICTOR MERCANTE,6939,16,21
-63.538930000041354,-31.56035999556767,13,VILLA DEL ROSARIO,16,245,VILLA DEL ROSARIO,COLEGIO SAN JOSE,6943,16,21
-63.38750041935818,-34.128325954999454,8,RIVADAVIA(B°CENTRO) 245,17,248,LABOULAYE,COLEGIO SAN JOSE,6952,17,21
-63.39792843938063,-34.12566753679822,10,INTENDENTE FENOGLIO(B°  SANTA RITA) 344,17,248,LABOULYE,ESC GRAL CONRADO VILLEGAS,6953,17,21
-63.391513955917375,-34.13265588835869,9,AV INDEPENDENCIA(B°CENTRO)  475,17,248,LABOULAYE,I.P.E.M. 278-M.ARGENTINAS,6956,17,21
-63.39126581671037,-34.133687653808565,10,AV  INDEPENDENCIA(B°TERMINAL)  512,17,248,LABOULAYE,IPEM 257 DR RENE FAVALORO,6957,17,21
-63.15172803659998,-34.17242996710001,2,CORRIENTES 0,17,255,ROSALES,ESC.PROV.P.B.PALACIOS,6964,17,21
-65.00620075764581,-31.724827263430747,11,MINA CLAVERO,18,262,MINA CLAVERO,ESC GRAL JOSE DE SAN MARTIN,6972,18,21
-64.99398119999992,-31.79361,4,LOS PORTEÑOS/CALLE PUB 0,18,263,,IPEM 135-DON JOSE F RECALDE,6976,18,21
-65.42962486759997,-31.85145892579999,4,PUBLICA S/N,18,266,SAN VICENTE,ESC MAESTRO H GALABURRI,6979,18,21
-65.23048730899994,-32.08203627369998,2,PUBLICA S/N,19,267,CONLARA,ESC PROV NARCISO LAPRIDA,6993,19,21
-65.17179910089314,-31.948152589984964,7,AV BELGRANO (B°FATIMA) 1399,19,268,DOLORES,ESC MANUEL BELGRANO,6998,19,21
-65.19122084039385,-31.9482943354035,15,AV.S.MARTIN 271,19,268,VILLA DOLORES,ESC.NORMAL SARSFIELD,7000,19,21
-65.05138274404631,-31.952110468867332,11,PUBLICA S/N,19,270,CHUCHIRAS,ESC MAGDALENA T DE CHARLES,7004,19,21
-65.09511470000001,-31.95382239999998,4,LAS TAPIAS,19,271,LAS TAPIAS,ESC LEOPOLDO LUG0NES,7005,19,21
-62.46575999990506,-31.938039995349293,5,ALICIA,20,277,ALICIA,ESC FRAY CAYETANO RODRIGUEZ,7015,20,21
-63.05094098164044,-31.418509682615102,8,RIVADAVIA (B°CENTRO) 473,20,279,ARROYITO,ESC JOSE MARIA PAZ,7019,20,21
-63.05022254959426,-31.41881468310899,11,RIVADAVIA (B°CENTRO) 473,20,279,ARROYITO,ESC MANUEL BELGRANO,7020,20,21
-62.03324694760938,-30.86790262491371,8,AV SEEBER (B°MANUEL  BELGRANO) 317,20,282,BRINKMANN,COLEGIO MANUEL BELGRANO,7027,20,21
-62.30613999987301,-31.40304999565892,10,DEVOTO,20,285,DEVOTO,ESC CARLOS J FLORIT,7031,20,21
-62.30613999987301,-31.40304999565892,6,DEVOTO,20,285,DEVOTO,ESC DOMINGO F SARMIENTO,7032,20,21
-62.72417330090803,-31.873417047625264,17,ESCRIBANO LUIS MORELLI 188,20,298,LAS VARILLAS,ESC NORM SUP D VELEZ SARSFIELD,7050,20,21
-63.89071701519995,-31.12436969479997,1,PUBLICA 0,3,0029A,TINOCO,ESC.PROV.B.RIVADAVIA,6516,3,21
-62.368461554403865,-31.629774290204068,2,JUAREZ CELMAN 357,20,306,PROSPERIDAD,ESC PROV SANTIAGO DERQUI,7063,20,21
-62.72592329190001,-31.528095783799984,5,9 DE JULIO 576,20,309,SAN BARTOLOME,ESC PROV PRIMERA JUNTA,7067,20,21
-62.0832,-31.4305,13,PJE CHAMPAGNAT (SUR) 57,20,310,SAN FCO.SECC.SUR,COL SUP SAN MARTIN,7068,20,21
-62.1015,-31.4353,9,FALUCHO Y PEATONAL LARREA  N S/N,20,310,SAN FCO.SECC.SUR,ESCUELA 2 DE ABRIL,7071,20,21
-62.0881,-31.4358,16,RIVADAVIA 648,20,310,SAN FCO.SECC.SUR,ESCUELA N AVELLANEDA,7072,20,21
-62.098562658011005,-31.432829254277724,11,CASEROS(B°LA CONSOLATA) 518,20,310,SAN FCO.SECC.SUR,ESCUELA RIO NEGRO,7074,20,21
-61.956624999909316,-30.840373995990756,2,ANA PASSADORE 611,20,315,VIGNAUT,COL MARIA AUXILIADORA,7079,20,21
-64.43576230071024,-31.651027173811585,8,ANATOLE FRANCE(B°CARLOS  PELLEGRINI) 360,21,316,ALTA GRACIA,ESC VICTOR MERCANTE,7097,21,21
-64.43372043904307,-31.648246211383093,13,RAMON J CARCANO(B°GOB A  SABATTINI) 135,21,316,ALTA GRACIA,ESCUELA CURA ELEODORO FIERRO,7098,21,21
-64.25886298071156,-31.64710331815468,2,SARMIENTO Y BERUTTI(RAFAEL  GARCIA) 0,21,318,BAJO GRANDE,ESC.PROV.FRENCH Y BERUTTI,7107,21,21
-64.19298343150001,-31.557861251199984,5,LIBERTADOR SAN MARTIN 0,21,319,BOUWER,ESC DR FLORENTINO F BUSTOS,7108,21,21
-64.09027529999999,-31.645877299999984,4,SARMIENTO 441,21,325,LOZADA,ESC.PROV.B.RIVADAVIA,7114,21,21
-64.24765606539394,-32.19459520460646,11,CASTELLI 590,23,336,ALMAFUERTE,ESC REMEDIOS E DE SAN MARTIN,7144,23,21
-63.892470000075186,-32.16395999522071,7,DUSSAN ALACEVICH 86,23,337,ASCASUBI,ESC.M.G.PONCE,7146,23,21
-63.57760189999996,-32.611560099999984,4,RIVADAVIA 283,23,339,DALMACIO VELEZ,ESC PROV FRAY LUIS BELTRAN,7148,23,21
-63.731985826895354,-32.427177590263206,5,25 DE MAYO 100,23,340,HERNANDO,COLEGIO DIVINO CORAZON,7149,23,21
-63.726646634480566,-32.43149315724788,7,HERNANDO,23,340,HERNANDO,ESC GOB J F JAVIER DIAZ,7150,23,21
-63.73243285859748,-32.42820751908522,7,COLON 102,23,340,HERNANDO,ESC LA STMA TRINIDAD,7151,23,21
-63.73311299552956,-32.423519412833286,9,HERNANDO,23,340,HERNANDO,ESC PABLO A PIZZURNO,7152,23,21
-63.6425657,-32.240671299999974,2,PAMPAYASTA NORTE,23,345,PAMPAYASTA NORTE,ESC PROV ANTARTIDA ARGENTINA,7161,23,21
-63.65057049999997,-32.25277539999997,4,RIVADAVIA 198,23,346,PAMPAYASTA SUD,ESC.PROV. REYES CATOLICOS,7162,23,21
-63.97506000008276,-32.24981999517199,7,SARMIENTO 1076,23,349,TANCACHA,ESC GRAL JOSE DE SAN MARTIN,7174,23,21
-64.00267785789995,-31.35527516900004,3,VILLAFAÑE DEL VISO 0,3,0035A,MI GRANJA,JARDIN DE INF.CAP.CANDELARIA,6520,3,21
-64.15403180828262,-30.091999430463137,2,9 DE JULIO S/N,25,369,SAN PEDRO NORTE,ESC MANUEL BELGRANO,7203,25,21
-64.12414323459126,-30.395302076613184,6,CALLE REAL 0,25,371,VILLA TULUMBA,ESC.PROV.OB.O.CORREA,7205,25,21
-62.98117484525024,-32.5429227379238,10,PTE PERON- CENTRO 75,26,373,BALLESTEROS,ESC PROV GRAL SAN MARTIN,7210,26,21
-62.685269026586816,-32.63013092951133,11,BV FIGUEROA ALCORTA 40,26,375,BELL VILLE,COLEGIO SAN JOSE,7212,26,21
-62.68856256780234,-32.62785149615518,16,AMEGHINO 155,26,375,BELL VILLE,ESC PONCIANO VIVANCO,7214,26,21
-62.71465856160002,-33.30192294469998,2,RIVADAVIA 360,26,376,BISMARCK,ESC PROV B ERNARDINO RIVADAVIA,7218,26,21
-62.83986745774214,-33.88089482802537,5,BUENOS AIRE 414,26,384,EL DORADO,ESC.PROV.V.LOPEZ Y PLANES,7225,26,21
-62.83341999996216,-32.59176999497951,6,MORRISON,26,392,MORRISON,ESC PROV LEOPOLDO LUGONES,7234,26,21
-62.680173375333496,-32.88186968455067,11,BELGRANO 222,26,396,POSSE,INST DALMACIO VELEZ SARSFIELD,7242,26,21
-64.30994100011365,-31.31414699487189,2,,3,0041A,,JARDIN NOGAL HISTORICO,6525,3,21
-64.94494117270015,-30.568301828146694,2,PUBLICA S/N,4,0050A,LOS CHAÑARITOS,ESC DOMINGO F SARMIENTO,6554,4,21
-64.69516590000002,-30.8582565,1,CANTERAS QUILPO,4,0054A,CANTERAS QUILPO,ESC.PROV.M. BELGRANO,6558,4,21
-65.26631381962795,-30.905063386264878,1,RUMIACO,10,0138A,RUMIACO,ESC MIGUEL DE AZCUENAGA,6706,10,21
-65.22174811949999,-31.039502088300047,1,PUBLICA 0,10,0138B,RUMIHUASI,ESC.PROV.FRAY M.ESQUIU,6707,10,21
-65.66780179793687,-31.641378081808764,1,PUBLICA 0,11,0144A,LAS JARILLAS,ESC.PROV.L.LUGONES,6718,11,21
-64.4727956001281,-31.02577819588018,4,CHILE S/N B°INDEPENDENCIA,12,0152A,VILLA GIARDINO,ESC ESTEBAN ECHEVERRIA,6770,12,21
-64.50322190013085,-30.92341059594099,3,LOS COCOS,12,0155A,LOS COCOS,ESC DRA CECILIA GRIERSON,6772,12,21
-64.56537950013595,-31.482333895611585,4,GENERAL SAN MARTIN S/N,12,0156A,YCHO CRUZ,ESC MERCEDES S M DE BALCARCE,6773,12,21
-64.5289695590748,-31.477017388638316,5,RUTA PROV. 14-KM.43 CENTRO,12,0156D,SAN A.DE ARREDONDO,ESC JUAN JOSE PASO,6776,12,21
-64.84327895873085,-32.889430112839534,2,CALLE 11 0,13,0178A,LAS ALBAHACAS,ESC.C.G. DE REZZANO,6857,13,21
-63.22899239500001,-31.13242105640001,1,LAS GRAMILLAS,14,0201A,LAS GRAMILLAS,ESC MAEST F BELLORA DE DAVILA,6895,14,21
-63.15188165342007,-31.062460820029795,1,PUBLICA S/N,14,0215A,LA QUINTA,ESC PROV JUAN JOSE PASO,6897,14,21
-63.357947059999944,-30.074517207499976,1,PUBLICA S/N,15,0225A,LA CAÑADA,ESC PROV GENERAL PAZ,6906,15,21
-63.8443009,-30.115518200000036,1,PUBLICA S/N,15,0227D,SANTA ELENA,ESC PROV ING FEDERICO NEHHER,6911,15,21
-63.589052053325105,-29.924165281372524,1,SANTIAGO DEL ESTERO S/N,15,0229A,EUFRASIO LOZA,ESC PROV LEOPOLDO LUGONES,6912,15,21
-64.84656924339995,-31.833727857099998,1,PUBLICA S/N,18,0263B,LOS CERROS,ESC PROV CEFERINO NAMUNCURA,6984,18,21
-65.54987408940002,-31.834878445299967,1,SAN RAFAEL,18,0266A,SAN RAFAEL,ESC MARCELO T DE ALVEAR,6992,18,21
-65.17138295929996,-32.247693895,1,RUTA NACIONAL 148 S/N,19,0269B,EL MANANTIAL,ESC PROV JUAN JOSE PASO,7012,19,21
-65.4445800002175,-31.969289995325227,5,LOS CERRILLOS,19,0275A,LOS CERRILLOS,ESC GENERAL BARTOLOME MITRE,7014,19,21
-62.97175165715026,-31.404523712373226,2,ALICIA ROSSI 441,20,0279A,EL FUERTECITO,ESC PROV ALTE GUILLERMO BROWN,7080,20,21
-62.093598334984534,-31.42712160084829,10,ALMAFUERTE (B°ROCA) 104,20,0310A,SAN FCO.SECC.NORTE,ESC DOMINGO F SARMIENTO,7088,20,21
-62.0754,-31.4292,13,JUJUY(B°ITURRASPE) 205,20,0310A,S.FRANCISCO NORTE,ESC PTE HIPOLITO IRIGOYEN,7091,20,21
-62092,-31.4175,11,ENTRE RIOS(B°GENERAL ROCA)  2505,20,0310A,S.FRANCISCO NORTE,ESCUELA PRIMERA JUNTA,7092,20,21
-64.45520827689998,-31.735959532400024,1,LA SERRANITA,21,0316D,LA SERRANITA,ESC GENERAL MANUEL BELGRANO,7127,21,21
-64.38675259999995,-31.61586139999997,3,CALLE 10 ESQ AV N 5 0,21,0316G,VILLA EL PRADO,ESC.PROV.J.HERNANDEZ,7130,21,21
-64.36733000011846,-31.44586999563389,7,BRIGADIER SAN MARTIN 231,21,0326A,YOCSINA,COLEGIO JUAN XXIII,7134,21,21
-64.36141000011779,-31.46840999562141,4,CRUCERO GENERAL BELGRANO  S/N,21,0326B,BARRIO 1° DE MAYO,ESC PROV FRAY J S MARIA DE ORO,7135,21,21
-63.92714358802636,-32.50850602347043,1,LAS ISLETILLAS,23,0347A,LAS ISLETILLAS,ESC PROV GABRIELA MISTRAL,7177,23,21
-63.8680253,-32.32392439999998,2,SAN JUAN ESQ BELGRANO,23,0349A,GRAL FOTHERINGHAM,ESC PROV GRAL BATOLOME MITRE,7178,23,21
-63.885465232999955,-30.626979621900023,1,PUBLICA S/N,24,0352A,LOS MISTOLES,ESC PROV PEDRO N ARIAS,7192,24,21
-63.864636399999945,-30.1783549,1,EL RODEO,25,0360A,EL RODEO,ESC PROV MIGUEL DE GUEMES,7206,25,21
-64.01016369999994,-30.212988899999985,1,LA TOMA,25,0360B,LA TOMA,ESCUELA ESTEBAN ECHEVERRIA,7207,25,21
-64.08510649999992,-30.2402883,1,PUBLICA S/N,25,0370A,LA CAÑADA,ESC PROV MANUEL DORREGO,7208,25,21
-64.10414962016885,-31.463003995672704,12,BENAVIDEZ Y CANESA - B°N  AVELLANEDA,1,12,CAPITAL,ESC JUAN XXIII,6120,1,22
-64.33473403461319,-31.342952878749163,18,CALERA,3,28,CALERA,INSTITUTO D.F.SARMIENTO,6470,3,22
-64.06637282156196,-31.021225046876598,10,MAESTRA OLGA PROSDOCIMO  3580,3,29,COLONIA CAROYA,ESC. PROV. GRAL SAN MARTIN,6473,3,22
-64.04333579496162,-31.366621692165285,9,MALVINAS ARGENTINAS,3,35,MALVINAS ARGENTINAS,ESC.CAP.LUIS C.CANDELARIA,6490,3,22
-64.32888000042965,-31.164990606356234,7,1 MAYO B° MOREYRA 112,3,37,RIO CEBALLOS,ESC.CONSTANCIO C. VIGIL,6494,3,22
-64.3161380845202,-31.171053760515257,11,AVENIDA SAN MARTIN 4519,3,37,RIO CEBALLOS,ESC.PROV.M.FRAGUEIRO,6495,3,22
-64.32208035256443,-31.16659957278304,11,AV. SAN MARTIN 5109,3,37,RIO CEBALLOS,INSTITUTO DEL ESPIRITU SANTO,6497,3,22
-64.29477095603941,-31.13789712908942,6,AV BELGRANO 178,3,38,SALSIPUEDES,INST SECUNDARIO SALSIPUEDES,6501,3,22
-64.3113097764755,-31.237065940998228,11,JUAN MILICH 0,3,40,UNQUILLO,INST.PARROQ.NTA.SRA DE LOURDES,6506,3,22
