latitude,longitude,cant_mesas,direccion,seccion,circuito,localidad,establecim,id,dne_seccio,hora
-64.29768682510091,-31.28803683245299,4,GUEMES ESQ ALBERTI,3,41,VILLA ALLENDE,COLEGIO MARYLAND,6507,3,22
-64.2973235133589,-31.295475811749384,13,GOYCOECHEA 150,3,41,VILLA ALLENDE,ESC.PROV. J.DE SAN MARTIN,6509,3,22
-64.29538380692374,-31.29271683944505,29,25 DE MAYO ESQ. TABLADA 0,3,41,VILLA ALLENDE,INST GRAL S.MARTIN/17 DE AGOST,6510,3,22
-64.17984559658971,-31.450574483184983,13,ELIAS YOFRE 1095 - B° JARDIN,1,0004B,CAPITAL,COL NICOLAS BERROTARAN,6130,1,22
-64.17159864018444,-31.44756649537087,10,P.L.DE CABRERA ESQ.TANTI B°V.  REVOL,1,0004B,CAPITAL,ESC ING MASJOAN,6131,1,22
-64.98681697056809,-30.85622280956618,4,SOTO,4,56,SOTO,INSTITUTO SANTO DOMINGO,6547,4,22
-63.478286699999984,-32.542345599999976,2,9 DE JULIO 350,6,80,LUCA,ESC.PROV.J.V.GONZALEZ,6587,6,22
-62.930106799999955,-32.25004130000003,2,ANTONIO CONRERO 24,6,86,SILVIO PELLICO,ESC.PROV.M.GUEMES,6592,6,22
-63.24975375939299,-32.41230056533812,12,CATAMARCA 650,6,89,VILLA MARIA,ESC.COM.A.OCAMPO,6596,6,22
-64.6662511129,-30.469242164100017,2,PUBLICA S/N,7,94,CHUÑA,ESC PROV GRAL M GUEMES,6618,7,22
-64.35575509561767,-30.423730280605582,11,CORDOBA 87,7,95,DEAN FUNES,ESC.PEDRO N.ARIAS,6622,7,22
-64.4946300001302,-30.217119996370027,6,QUILINO ESTACION,7,99,QUILINO ESTACION,ESC.CIUDAD DE BS.AIRES,6627,7,22
-64.4946300001302,-30.217119996370027,6,QUILINO ESTACION,7,99,QUILINO ESTACION,ESC.PROV.M.BELGRANO,6628,7,22
-63.65632130005618,-33.29645319459257,6,ALEJANDRO,8,102,ALEJANDRO,ESC.EL GRAN CAPITAN,6635,8,22
-63.786123691397,-32.75643173478411,9,GENERAL DEHEZA,8,109,GENERAL DEHEZA,INST.TEC.ADRIAN P. URQUIA,6646,8,22
-64.21782105481249,-31.46863098275918,10,DEFENSA Y CACHEUTA B°V.EL  LIBERTADOR 109,1,0010L,CAPITAL,ESC MARTA JUANA GONZALEZ,6258,1,22
-63.293310989412966,-33.4190360815334,11,V.SARSFIELD 651,8,112,LA CARLOTA,ESC.NAC.DE COMERCIO,6651,8,22
-63.905567,-33.0447044,2,25 DE MAYO 135,8,114,OLAETA,ESCUELA PROV.FRENCH Y BERUTTI,6654,8,22
-63.43422950003715,-33.18285559465409,6,SANTA EUFEMIA,8,117,SANTA EUFEMIA,INSTITUTO DR.M. BELGRANO,6656,8,22
-63.50573000003836,-33.03205999473611,7,UCACHA,8,118,UCACHA,ESC.PROV.J.B.ALBERDI,6658,8,22
-62.40288999990912,-33.641119994407354,10,INTENDENTE MELQUIOT 922,9,120,ARIAS,ESC.PROV.SGTO.CABRAL,6663,9,22
-62.40288999990912,-33.641119994407354,9,AV. ESPA? 779,9,120,ARIAS,ESC.R.ESCALADA DE SAN MARTIN,6664,9,22
-62.22781999987489,-32.944269994784776,5,INRIVILLE,9,128,INRIVILLE,INST JOSE MARIA PAZ,6679,9,22
-64.15536473632105,-31.431913366533205,8,LUIS BRAILE 2273 B°SARMIEN,1,0012B,CAPITAL,ESC JUAN LARREA,6318,1,22
-64.14107182858429,-31.388623028996403,10,P DE LEDESMA B°PQUE MTE  CRIST 1755,1,0013F,CAPITAL,ESC SGTO CABRAL,6363,1,22
-65.43002651800002,-30.806119862300008,1,PIEDRITA BLANCA,10,141,PIEDRITA BLANCA,ESC PRIMARIA JORGE LUIS BORGES,6704,10,22
-65.44692488329997,-31.413954378,3,PUBLICA S/N,11,144,CHANCANI,ESC PROV MARIANO MORENO,6715,11,22
-64.25704474784867,-31.325114821501877,14,DOMINGO MARIMON/GABRIEL  ORTEGA,1,0014A,CAPITAL,ESC BRIG SAN MARTIN,6391,1,22
-64.23159907533756,-31.363670043857873,13,C DE ARREDONDO 4446  B°CENTENARIO,1,0014M,CAPITAL,ESC PRIMERA JUNTA,6420,1,22
-64.2932971986719,-31.31955103485642,7,LAGUNA LARGA/R LUNA V R  INDAR,1,0014P,CAPITAL,ESC MUNIC DR JORGE ORGAZ,6428,1,22
-64.4818004343995,-31.092865944893685,10,AV EDEN 445,12,154,LA FALDA,ESC MATEO J MOLINA,6744,12,22
-64.5354312,-30.920546500000015,2,SAN ESTEBAN,12,155,SAN ESTEBAN,ESC INES MOYANO DE MOLINA,6747,12,22
-64.33849224435758,-32.76245291443239,9,DEAN FUNES Y HEROES  ANONIMOS S/N,13,162,ALCIRA,ESC PERITO FRANCISCO MORENO,6786,13,22
-64.33014201640859,-33.10312754341819,13,SANTA FE ESQ URUGUAY S/N,13,165,BANDA NORTE,ESC PROVINCIA SANTA CRUZ,6793,13,22
-64.05481000008938,-33.471249994497875,7,HOLMBERG,13,172,HOLMBERG,ESC.PROV.C.SAAVEDRA,6805,13,22
-64.2881,-33.0878,13,LAS HIGUERAS,13,179,LAS HIGUERAS,ESC JORGE ALEHANDRO NEWBERY,6813,13,22
-64.58066318009762,-33.281211959274366,3,JULIANA GARCIA PUBLILL 560,13,182,LAS VERTIENTES,ESC CAP DE FRAGATA MOYANO,6817,13,22
-64.39346608771908,-33.91569532708096,9,LIB GENERAL SAN MARTIN 318  CENTRO,13,183,VICUÑA MACKENNA,ESC GRAL NAPOLEON URIBURU,6818,13,22
-64.38877841267357,-33.91565698314525,8,SARMIENTO 672 CENTRO,13,183,VICUÑA MACKENNA,ESC GUIDO SPANO,6819,13,22
-64.39041608651893,-33.91690418244488,9,AV CARLOS S YDE 684,13,183,CENTRO,INST JUAN PASCUAL PRINGLES,6820,13,22
-64.59990000013696,-33.633299994410805,9,MOLDES,13,184,MOLDES,ESC FRAY MARCOS DONATTI,6821,13,22
-64.38191619999998,-33.93116770000001,1,PUEYRREDON,13,187,PUEYRREDON,ESC CAP DE NAV S ALBARRACIN,6831,13,22
-64342,-33.1284,8,BV GRAL ROCA 701,13,188,RIO CUARTO,ESCUELA PIAS,6847,13,22
-64.56287382385902,-31.985568949664312,8,VILLA GRAL.BELGRANO,2,0020A,VILLA GRAL.BELGRANO,ESC.GRAL J. DE SAN MARTIN,6459,2,22
-63.26046828459995,-30.979056829599962,1,CHACON DE CUESTAS 0,14,215,PLAZA DE MERCEDES,ESC.PROV.M.BELGRANO,6884,14,22
-63.62746769999996,-29.802707599999977,2,PUBLICA S/N,15,226,LOS HOYOS,ESC PRO MARTIN GUEMES,6901,15,22
-63.82536760512387,-30.075879657618604,2,RAYO CORTADO,15,227,RAYO CORTADO,ESC.PROV.CNEL.F.DE BEDOYA,6902,15,22
-63.592564718609,-30.159823881897676,8,MAESTRO PIÑA 279,15,228,SEBASTIAN ELCANO,ESC.PROV. CNEL. A.H.CARPANI,6903,15,22
-63.72276000005944,-29.90621999656162,6,RECONQUISTA,15,229,VILLA DE MARIA DE RI,IPEM 224-LEOPOLDO LUGONES,6905,15,22
-63.799786629029676,-31.77547954612018,7,NARCISO LAPRIDA S/N,16,235,LAGUNA LARGA,ESC NARCISO LAPRIDA,6919,16,22
-63.799800913474115,-31.776630391364716,5,BV RIO CUARTO 599 CENTRO,16,235,LAGUNA LARGA,INST GRAL JOSE MARIA PAZ,6920,16,22
-63.538930000041354,-31.56035999556767,13,VILLA DEL ROSARIO,16,245,VILLA DEL ROSARIO,ESC MARQUES DE SOBREMONTE,6944,16,22
-63.534900000043486,-34.473599993971696,9,SERRANO,17,257,SERRANO,INS SAN ALBERTO Y SAN ENRIQUE,6966,17,22
-64.37783307775004,-31.854626791007604,1,PUBLICA S/N,2,0025B,LOS MOLINOS,ESC PROV JUAN LARREA,6463,2,22
-65.19653294936907,-31.953331842465126,7,PEDRO C MOLINA  S/N(B°TRADICION,19,268,VILLA DOLORES,ESC DOLORES AGUIRRE DE FUNES,6996,19,22
-63.049066119266094,-31.418655669349178,9,9 DE JULIO (B°CENTRO) 465,20,279,ARROYITO,CERVELLON/NTRA S DE LA MERCED,7018,20,22
-62.6731099999342,-31.01136999589021,7,GENERAL LAVALLE (B°IPV  NORTE) 150,20,280,BALNEARIA,ESC PABLO JULIO RODRIGUEZ,7023,20,22
-62.03896158154685,-30.866063014160222,11,25 DE MAYO 975(B°25 DE  MAYO),20,282,BRINKMANN,ESC 25 DE MAYO,7028,20,22
-62.89023792561001,-31.740998604384323,6,25 DE MAYO 381,20,288,EL ARAÑADO,ESC PROV CHACABUCO,7035,20,22
-62.09862999982838,-31.16560999579809,8,BV 12 DE OCTUBRE 681,20,291,FREYRE,COL STA TERESITA DEL N JESUS,7039,20,22
-62.2183799,-30.906482099999984,3,ALTE BROWN 231,20,294,LA PAQUITA,ESC PROV MARIANO MORENO,7044,20,22
-62.61749138038178,-31.803577473534766,4,LAS VARAS,20,297,LAS VARAS,ESC PROV MARIANO MORENO,7047,20,22
-63.19275000000422,-31.427599995645107,9,TRANSITO,20,314,TRANSITO,ESC PROV R GUTIERREZ,7078,20,22
-64.42471518457312,-31.656046407843387,10,JOSE HERNANDEZ(B°CAMARA)  201,21,316,ALTA GRACIA,ESC NAC NORM SUP ALTA GRACIA,7094,21,22
-64.40866849574655,-31.657006374962716,8,COLEGIO 127 LALAHENES,21,316,ALTA GRACIA,ESC REPUBLICA ITALIANA,7095,21,22
-64.43033377622478,-31.653867509968666,9,URUGUAY(B°NORTE) 200,21,316,ALTA GRACIA,ESCUELA SAN MARTIN,7101,21,22
-64.43605985730616,-31.657254031745587,10,PADRE DOMINGO VIERA 151,21,316,ALTA GRACIA,INST DE LA MISERICORDIA,7103,21,22
-64.43878055139254,-31.652372254751256,7,BV CARLOS PELLEGRINI 637,21,316,ALTA GRACIA,INST SUP ANGLO AMERICANO,7105,21,22
-64.43845132390831,-31.652845134784005,7,BV CARLOS PELLEGRINI 637,21,316,ALTA GRACIA,INST SUP ANGLO AMERICANO,7105,21,22
-64.35434100090002,-31.729710693500053,1,CALLE PUBLICA P/ANIZACATE 0,21,317,BAJO CHICO,ESC PROV B DE MONTEAGUDO,7106,21,22
-64.21610003145713,-31.765093731753485,7,CONGRESO 235,21,323,DESPEÑADEROS,ESC PROV 25 DE MAYO,7111,21,22
-64.36141000011779,-31.46840999562141,8,MALAGUEÑO,21,326,MALAGUEÑO,I.P.E.M.67-L.PIEDRABUENA,7116,21,22
-64.10191891249997,-29.578808990800013,2,POZO NUEVO,22,332,POZO NUEVO,ESC.PROV.FCO.PASCACIO MORENO,7139,22,22
-64.1129505788369,-29.93439608684758,1,PUBLICA S/N,22,334,CHUÑAHUASI,ESC PROV MARIANO MORENO,7141,22,22
-64.10720711815985,-32.16932555165938,14,SAN AGUSTIN 318,23,348,RIO TERCERO,COLEGIO JESUS MARIA Y JOSE,7165,23,22
-64.10472190930255,-32.180633006089906,10,ANGELINA ORTIZ ESQ  INDEPENDENCIA S/N,23,348,RIO TERCERO,ESC GREGORIA I PEREZ,7167,23,22
-64.12477327136389,-32.16580246812021,13,CHACABUCO 649,23,348,RIO TERCERO,ESC JOSE M ZAPIOLA,7168,23,22
-64.11713894263275,-32.17893144686521,12,25 DE FEBRERO 171,23,348,RIO TERCERO,ESC PROV R E DE SAN MARTIN,7170,23,22
-64.1265574992518,-32.16661748280941,6,D DE ROJAS S/N-B°LAS VILETAS,23,348,RIO TERCERO,ESC SUP DE COMERCIO,7171,23,22
-64.11138942373951,-32.177069722719416,17,GRAL PAZ Y ESPAÑA 390,23,348,RIO TERCERO,INST ALEXIS CARREL,7173,23,22
-63.80036739613981,-30.83882152120246,2,CANDELARIA,24,350,CANDELARIA,ESC PROV GRAL ARENALES,7179,24,22
-63.72123,-30.7397838,4,CAÑADA DE LUQUE,24,351,CAÑADA DE LUQUE,ESC.R.J.CARCANO,7180,24,22
-64.06816000009171,-30.702459996075625,5,REP ARGENTINA Y PTE PERON  S/N,24,359,VILLA DEL TOTORAL,ESC NORM SUP V DEL TOTORAL,7188,24,22
-63.59541308789995,-30.381771986000032,6,AV.SAN MARTIN 0,25,361,LAS ARRIAS,ESC.J.M.ESTRADA,7194,25,22
-63.84230147819998,-30.348278798,1,EL BAÑADO,25,362,EL BAÑADO,ESC PROV 25 DE MAYO,7195,25,22
-62.68819632302465,-32.63152463149391,21,25 DE MAYO 135,26,375,BELL VILLE,ESC.NORMAL F.ALCORTA,7215,26,22
-62.67942464269067,-32.625183359701,12,PTE PERON 414,26,375,BELL VILLE,ESCUELA A MATTERSON,7217,26,22
-62.775247582099986,-33.17078554800002,4,ITALIA 1320,26,385,ESCALANTE,ESC.M.C.G.DE MATOCCIA,7226,26,22
-62.62951659999994,-32.21279220000002,5,MAESTRO FERNANDEZ 538,26,397,SAN ANTONIO,ESC.PROV.P.PIZZURNO,7244,26,22
-64.30340600011314,-31.266810994900467,11,MALVINAS ARGENTINAS Y  SARMIENTO 0,3,0040A,MENDIOLAZA,ESC.PROV. D.F.SARMIENTO,6521,3,22
-64.30943700011365,-31.3138199948721,13,JOSE ACCASTELLI 252,3,0041A,SALDAN,ESCUELA NOGAL HISTORICO,6524,3,22
-65.30892137299998,-30.37185834150003,1,LA BATEA,4,0055A,LA BATEA,ESC.PROV.DEAN G.FUNES,6559,4,22
-65.36124104349996,-31.010576873800005,1,PUBLICA S/N,10,0139B,LA PLAYA,ESC PROV GRAJ J DE SAN MARTIN,6711,10,22
-64.96381416119947,-31.359019980762575,1,TALA CAÑADA,11,0146A,TALA CAÑADA,ESC.PROV.M.BELGRANO,6721,11,22
-64.4727956001281,-31.02577819588018,3,AV SAN MARTIN 762,12,0152A,VILLA GIARDINO,COL JUANA MICONO DE GIARDIN,6769,12,22
-64.5591503170355,-31.388525315166422,1,CALLE 10 0,12,0158A,CABALANGO,ESC.PROV.D. FRENCH,6779,12,22
-63.889000199999955,-33.636881699999975,2,SARMIENTO 0,13,0184A,MONTE DE LOS  GAUCHOS,ESC.PROV.M.BELGRANO,6859,13,22
-62.94410429999998,-30.183202,2,PUBLICA S/N,15,0227A,LA RINCONADA,ESC PROV GUILLERMO BROWN,6908,15,22
-63.27659009999993,-31.8628413,2,CALCHIN OESTE,16,0230A,CALCHIN OESTE,ESC.PROV.M.BELGRANO,6946,16,22
-62.0851,-31.4266,17,CABRERA(B°GENERAL ROCA)  1736,20,0310A,SAN FCO.SECC.NORTE,ESC JOSE BERRNARDO ITURRASPE,7089,20,22
-64.35569230000002,-31.591279899999986,6,CALLE 7 ESQUINA 0,21,0316J,VILLA PARQUE SANTA A,ESC.PROV.P.PIZZURNO,7133,21,22
-64.57588339829994,-31.91989306539999,3,MANUEL BELGRANO S/N,2,20,LOS REARTES,ESC PROV PEDRO B PALACIOS,6439,2,23
-64.26760919999995,-31.008296599999966,8,LA GRANJA,3,27,LA GRANJA,ESCUELA DR. PABLO RUEDA,6467,3,23
-64.09499566743472,-30.980867434058023,15,AV. DR. FRANCISCO N. DE  LAPRIDA 649 649,3,33,JESUS MARIA,ESC.PROVC.F.O. DE OCAMPO,6484,3,23
-63.27851010519998,-33.07823783149996,3,DIESCISEIS 582,6,76,CHAZON,ESC PROV M R DE LA TORRE,6582,6,23
-63.129869571076284,-32.909610458356674,5,BV.SRMIENTO Y S.NICOLA 390,6,77,ETRURIA,INSTITUTO SEC. GRAL PAZ,6584,6,23
-63.123950200850246,-32.040239961052016,8,LA PLAYOSA,6,79,LA PLAYOSA,ESC.PROV. 25 DE MAYO,6586,6,23
-64.34243799193925,-30.429313454052565,9,SANTIAGO DEL ESTERO Y LAS  HERAS 0,7,95,DEAN FUNES,ESC.A.M.SOBRAL,6619,7,23
-64.36233725145702,-30.414813764432484,10,JERONIMO L DE CABRERA L  ALGARROBO 451,7,95,DEAN FUNES,ESC.M.J.G.DE BELGRANO,6621,7,23
-64.24934795731771,-31.43952386343517,8,AVIADOR MIRA VILLA AD 2658,1,0010E,CAPITAL,ESC PADRE BURON,6235,1,23
-63.293723828508014,-33.42013629249501,12,ACOSTA 673,8,112,LA CARLOTA,ESC.FORTIN HEROICO,6650,8,23
-62.30049999988356,-32.6585699949426,11,LEONES,9,131,LEONES,ESC DE COMERCIO Y BACHILLERATO,6682,9,23
-62.1011931720468,-32.69725290817774,11,SAN MARTIN 694,9,133,MARCOS JUAREZ,ESC BERNARDINO RIVADAVIA,6687,9,23
-62.10881118158329,-32.691679482487494,17,R SAENZ PEÑA Y S DEL ESTERO,9,133,MARCOS JUAREZ,ESC NORMAL SUP DR M BELGRANO,6689,9,23
-64.46441000012699,-31.316449995710386,8,ROQUE SAENZ PEÑA 91,12,147,BIALET MASSE,ESC DR BIALET MASSE,6724,12,23
-64.46585776846864,-31.2375791945555,10,OBISPO BUSTOS 816,12,150,COSQUIN,COLEGIO PARROQUIAL PIO XII,6730,12,23
-64.46584066256098,-31.255419981088334,6,MONS DE ANDREA S/N B°SANTA  TERESITA,12,150,COSQUIN,ESC ESP DR J REYES CONTRERAS,6731,12,23
-64.46592877648722,-31.24296292516872,12,SAN MARTIN Y SARMIENTO S/N,12,150,COSQUIN,ESC TTE GRAL JULIO A ROCA,6733,12,23
-64.49547000012987,-31.07337999585388,8,HUERTA GRANDE,12,152,HUERTA GRANDE,ESC BERNARDINO RIVADAVIA,6737,12,23
-64.49390540013,-30.952411595923806,6,RIO NEGRO S/N B°ARGENTINO,12,153,LA CUMBRE,ESC M E H DE GONZALEZ ELIZALDE,6740,12,23
-64.49390540013,-30.952411595923806,8,9 DE JULIO 564 B°GOLF,12,153,LA CUMBRE,INSTITUTO GRAL SAN MARTIN,6741,12,23
-64.45497815807904,-31.276519797143088,6,LAVALLE 2730 VILLA BUSTOS,12,157,SANTA MARIA,COLEGIO SAN ROQUE,6760,12,23
-64.59387000013851,-31.35798999568576,8,MARIANO MORENO 597 B°VILLA  NUEVA,12,158,TANTI,ESC DOMINGO FAUSTINO SARMIENTO,6763,12,23
-64.99557225304237,-33.17367485251635,8,ACHIRAS,13,160,ACHIRAS,ESC DOMINGO FAUSTINO SARMIENTO,6782,13,23
-64.34513553089313,-33.132555328500885,12,LAVALLE 1452,13,188,RIO CUARTO,ESC BARTOLOME MITRE,6839,13,23
-63.340473087201666,-31.029529147511116,2,FIGUEROA ALCORTA S/N,14,200,DIEGO DE ROJAS,ESC M.C.CALDECOT DE ARGUELLO,6866,14,23
-63.252931906364545,-30.889556538654013,6,SAN LORENZO 698,14,205,LA PUERTA,ESC PROV FRAY MAMERTO ESQUIU,6872,14,23
-63.39875000002681,-31.158019995803723,8,SANTA ROSA,14,220,SANTA ROSA,ESC PBRO JOSE G BROCHERO,6891,14,23
-63.39875000002681,-31.158019995803723,12,SANTA ROSA,14,220,SANTA ROSA,INSTITUTO EL SALVADOR,6892,14,23
-63.80557109117096,-31.77910477970982,8,RIVADAVIA 66 MALVINAS  ARGENTINAS,16,235,LAGUNA LARGA,ESC BERNARDINO RIVADAVIA,6918,16,23
-63.679266616453674,-31.912800446466846,7,ONCATIVO,16,239,ONCATIVO,J DE INF EMILIO F OLMOS,6928,16,23
-63.614391014799956,-31.595540296300026,2,RINCON,16,242,RINCON,ESC PROV NICOLAS AVELLANEDA,6935,16,23
-63.41691000002874,-31.391749995666224,7,SANTIAGO TEMPLE,16,244,SANTIAGO TEMPLE,ESC CORONEL PRINGLES,6942,16,23
-64.45635152402332,-32.17947634635067,9,VILLA DEL DIQUE,2,0024A,VILLA DEL DIQUE,ESC.PROV.ALMIRANTE BROWN,6461,2,23
-63.92075457512502,-34.004008937434456,7,BERNARDINO ANCE(B°NORTE)  601,17,252,LEVALLE,ESC GRAL NICOLAS LEVALLE,6961,17,23
-65.0208404987162,-31.70819858356482,7,MARIANO MORENO(B°CENTRO)  291,18,261,BROCHERO,ESC JOSE GABRIEL BROCHERO,6970,18,23
-64.99734383897881,-31.720438120311993,6,AV HERNAN CORTEZ(B°MAYTHE)  1060,18,262,MINA CLAVERO,ESC MAESTRO D F SARMIENTO,6973,18,23
-65.04725025727106,-32.21661958537421,5,VELEZ SARSFIELD Y BRAULIO  FUNES,19,269,LA PAZ,ESC PROV JOSE M PAZ,7002,19,23
-65.04725025727106,-32.21661958537421,3,LA PAZ,19,269,LA PAZ,INST JUAN BAUTISTA ALBERDI,7003,19,23
-65.05863646259421,-32.148933342563865,4,PUBLICA 0,19,273,LUYABA,ESC.PROV.EMILIO F.OLMOS,7007,19,23
-62.339517281021735,-30.95765505004518,6,SARMIENTO 543,20,278,ALTOS DE CHIPION,ESC.PROV.RECONQUISTA,7017,20,23
-62.6731099999342,-31.01136999589021,4,BALNEARIA,20,280,BALNEARIA,INST JUAN BAUTISTA ALBERDI,7025,20,23
-62.032334867523616,-30.625885123973884,1,PUBLICA S/N,20,287,DOS HERMANOS,ESC PROV L DE LA TORRE,7034,20,23
-62.71106447530111,-31.874357797707564,10,SGTO CABRAL 521,20,298,LAS VARILLAS,ESC BARTOLOME MITRE,7048,20,23
-62.71525880021244,-31.873915683662396,8,INDEPENDENCIA 294,20,298,LAS VARILLAS,ESC BERNARDINO RIVADAVIA,7049,20,23
-61.99978217815495,-30.711032764772998,5,SARMIENTO 208,20,304,MORTEROS,ESC BERNARDINO RIVADAVIA,7058,20,23
-62.008665592431406,-30.707616906321782,10,EMILIO F OLMOS 375,20,304,MORTEROS,ESC D VELEZ SARSFIELD,7059,20,23
-62.00693482124734,-30.712634593900876,15,BV 9 DE JULIO 1008,20,304,MORTEROS,ESCUELA CRISTO REY,7060,20,23
-62.06192999981853,-31.014019995887658,7,PORTEÑA,20,305,PORTEÑA,INST BERNARDINO RIVADAVIA,7062,20,23
-64.43103024018377,-31.65767507747709,1,B°LINIERS,21,316,ALTA GRACIA,ESC SANTIAGO DE LINIERS,7096,21,23
-63.70534000005763,-32.700439994919236,6,SAN LUIS Y GENERAL PAZ S/N,23,342,LAS PERDICES,ESC CNEL DOMINGO GAY,7155,23,23
-63.57326805955466,-32.042655929767605,13,DON BOSCO S/N,23,344,OLIVA,C0LEGIO SAGRADO CORAZON,7158,23,23
-63.97506000008276,-32.24981999517199,7,BARTOLOME MITRE 451,23,349,TANCACHA,ESC PROV JOSE M PAZ,7175,23,23
-64.70748297409997,-29.805439924,4,PUBLICA 0,25,366,LUCIO V MANSILLA,ESC.MARIA L.ROBLEDO,7200,25,23
-62.85607165202579,-33.15166931968101,7,SAN MARTIN 451,26,389,LABORDE,INST SUP DE PROFESORADO,7230,26,23
-62.594745608168346,-33.20617495604219,13,9 DE JULIO 2250,26,391,MONTE MAIZ,INSTITUTO SAGRADO CORAZON,7233,26,23
-62.86583999996711,-32.840979994841156,7,CALLE 10 N°119,26,394,ORDOÑEZ,ESCUELA AMADEO AUCHTER,7238,26,23
-63.04173999998905,-33.12520999468507,3,PASCANAS,26,395,PASCANAS,ESC MAESTRO J RECALDE,7239,26,23
-63.04173999998905,-33.12520999468507,5,ESPAÑA 16,26,395,PASCANAS,INST GALA ORTIZ FERNANDEZ,7240,26,23
-64.46250850834066,-31.34792846437816,4,VILLA PARQUE SIQUIMAN,12,0147B,VA PQUE SIQUIMAN,ESC DR JERONIMO J DEL BARCO,6768,12,23
-63.3265208,-31.4031486,1,PUBLICA S/N,16,0244A,LOS CHAÑARITOS,ESC PROV ESTANISLAO DEL CAMPO,6951,16,23
-64.95759652960001,-31.483232044100045,1,PUBLICA S/N,18,0260A,EL VOLCAN,ESC PROV JUAN P PRINGLES,6980,18,23
-62.234532371800015,-31.05117785719996,1,SARMIENTO S/N,20,0294A,COLONIA VALTELINA,ESC PROV NICOLAS AVELLANEDA,7084,20,23
-64.7732581438,-31.89527234240002,2,PUBLICA S/N,2,0328A,LA CUMBRECITA,ESC BARTOLOME MITRE,6466,2,23
